hcp_id,product,year_month,num_prescriptions,total_units
HCP00420,Diabetreat,2023-04,3,222
HCP00420,Neuroheal,2023-04,1,46
HCP00420,Painrelief,2023-04,3,126
HCP00420,Cardiofix,2023-05,4,340
HCP00420,Diabetreat,2023-05,4,148
HCP00420,Neuroheal,2023-05,3,186
HCP00420,Painrelief,2023-05,3,240
HCP00420,Cardiofix,2023-06,4,352
HCP00420,Diabetreat,2023-06,4,260
HCP00420,Neuroheal,2023-06,3,267
HCP00420,Painrelief,2023-06,2,148
HCP00420,Cardiofix,2023-07,2,82
HCP00420,Diabetreat,2023-07,3,105
HCP00420,Neuroheal,2023-07,2,134
HCP00420,Painrelief,2023-07,1,38
HCP00420,Cardiofix,2023-08,2,160
HCP00420,Diabetreat,2023-08,4,128
HCP00420,Neuroheal,2023-08,2,66
HCP00420,Painrelief,2023-08,2,154
HCP00420,Cardiofix,2023-09,6,366
HCP00420,Diabetreat,2023-09,7,231
HCP00420,Neuroheal,2023-09,3,210
HCP00420,Painrelief,2023-09,4,296
HCP00420,Cardiofix,2023-10,5,355
HCP00420,Diabetreat,2023-10,8,264
HCP00420,Neuroheal,2023-10,3,219
HCP00420,Painrelief,2023-10,3,240
HCP00420,Cardiofix,2023-11,5,440
HCP00420,Diabetreat,2023-11,6,312
HCP00420,Neuroheal,2023-11,2,64
HCP00420,Painrelief,2023-11,4,280
HCP00420,Cardiofix,2023-12,6,282
HCP00420,Diabetreat,2023-12,9,324
HCP00420,Neuroheal,2023-12,3,150
HCP00420,Painrelief,2023-12,3,132
HCP00420,Cardiofix,2024-01,4,296
HCP00420,Diabetreat,2024-01,4,360
HCP00420,Neuroheal,2024-01,2,86
HCP00420,Painrelief,2024-01,3,204
HCP00420,Cardiofix,2024-02,2,166
HCP00420,Diabetreat,2024-02,8,296
HCP00420,Neuroheal,2024-02,4,120
HCP00420,Painrelief,2024-02,2,140
HCP00420,Cardiofix,2024-03,4,244
HCP00420,Diabetreat,2024-03,9,342
HCP00420,Neuroheal,2024-03,3,114
HCP00420,Painrelief,2024-03,3,114
HCP00420,Cardiofix,2024-04,4,124
HCP00420,Diabetreat,2024-04,5,225
HCP00420,Neuroheal,2024-04,3,114
HCP00420,Painrelief,2024-04,2,90
HCP00420,Cardiofix,2024-05,4,272
HCP00420,Diabetreat,2024-05,7,588
HCP00420,Neuroheal,2024-05,3,153
HCP00420,Painrelief,2024-05,3,174
HCP00420,Cardiofix,2024-06,6,204
HCP00420,Diabetreat,2024-06,6,378
HCP00420,Neuroheal,2024-06,3,168
HCP00420,Painrelief,2024-06,3,219
HCP00420,Cardiofix,2024-07,4,272
HCP00420,Diabetreat,2024-07,7,315
HCP00420,Neuroheal,2024-07,4,264
HCP00420,Painrelief,2024-07,4,344
HCP00420,Cardiofix,2024-08,4,132
HCP00420,Diabetreat,2024-08,8,344
HCP00420,Neuroheal,2024-08,5,370
HCP00420,Painrelief,2024-08,4,340
HCP00420,Cardiofix,2024-09,3,270
HCP00420,Diabetreat,2024-09,5,200
HCP00420,Neuroheal,2024-09,2,80
HCP00420,Painrelief,2024-09,2,140
HCP00420,Cardiofix,2024-10,6,282
HCP00420,Diabetreat,2024-10,6,240
HCP00420,Neuroheal,2024-10,3,270
HCP00420,Painrelief,2024-10,3,267
HCP00420,Cardiofix,2024-11,5,270
HCP00420,Diabetreat,2024-11,8,608
HCP00420,Neuroheal,2024-11,3,117
HCP00420,Painrelief,2024-11,4,228
HCP00420,Cardiofix,2024-12,3,120
HCP00420,Diabetreat,2024-12,5,280
HCP00420,Neuroheal,2024-12,2,120
HCP00420,Painrelief,2024-12,2,74
HCP00421,Cardiofix,2023-01,1,32
HCP00421,Diabetreat,2023-01,2,160
HCP00421,Neuroheal,2023-01,1,45
HCP00421,Immunoboost,2023-01,1,86
HCP00421,Painrelief,2023-01,2,152
HCP00421,Cardiofix,2023-02,1,70
HCP00421,Diabetreat,2023-02,1,65
HCP00421,Neuroheal,2023-02,1,61
HCP00421,Immunoboost,2023-02,1,54
HCP00421,Painrelief,2023-02,1,39
HCP00421,Cardiofix,2023-03,2,140
HCP00421,Diabetreat,2023-03,3,108
HCP00421,Neuroheal,2023-03,4,324
HCP00421,Immunoboost,2023-03,1,75
HCP00421,Painrelief,2023-03,3,165
HCP00421,Cardiofix,2023-04,3,255
HCP00421,Diabetreat,2023-04,4,332
HCP00421,Neuroheal,2023-04,3,153
HCP00421,Immunoboost,2023-04,1,32
HCP00421,Painrelief,2023-04,4,172
HCP00421,Cardiofix,2023-05,2,118
HCP00421,Diabetreat,2023-05,3,123
HCP00421,Neuroheal,2023-05,3,117
HCP00421,Painrelief,2023-05,3,93
HCP00421,Cardiofix,2023-06,2,164
HCP00421,Diabetreat,2023-06,2,134
HCP00421,Neuroheal,2023-06,4,140
HCP00421,Immunoboost,2023-06,1,34
HCP00421,Painrelief,2023-06,4,268
HCP00421,Cardiofix,2023-07,4,268
HCP00421,Diabetreat,2023-07,4,228
HCP00421,Neuroheal,2023-07,3,105
HCP00421,Immunoboost,2023-07,1,88
HCP00421,Painrelief,2023-07,3,183
HCP00421,Cardiofix,2023-08,4,160
HCP00421,Diabetreat,2023-08,4,196
HCP00421,Neuroheal,2023-08,3,171
HCP00421,Immunoboost,2023-08,1,71
HCP00421,Painrelief,2023-08,4,124
HCP00421,Cardiofix,2023-09,2,60
HCP00421,Diabetreat,2023-09,2,154
HCP00421,Neuroheal,2023-09,3,108
HCP00421,Immunoboost,2023-09,1,42
HCP00421,Painrelief,2023-09,2,74
HCP00421,Cardiofix,2023-10,4,292
HCP00421,Diabetreat,2023-10,4,300
HCP00421,Neuroheal,2023-10,2,64
HCP00421,Immunoboost,2023-10,2,150
HCP00421,Painrelief,2023-10,3,153
HCP00421,Cardiofix,2023-11,2,128
HCP00421,Diabetreat,2023-11,3,165
HCP00421,Neuroheal,2023-11,3,186
HCP00421,Immunoboost,2023-11,1,40
HCP00421,Painrelief,2023-11,4,228
HCP00421,Cardiofix,2023-12,2,168
HCP00421,Diabetreat,2023-12,2,138
HCP00421,Neuroheal,2023-12,2,168
HCP00421,Immunoboost,2023-12,1,51
HCP00421,Painrelief,2023-12,2,140
HCP00421,Cardiofix,2024-01,3,126
HCP00421,Diabetreat,2024-01,3,237
HCP00421,Neuroheal,2024-01,2,152
HCP00421,Immunoboost,2024-01,2,166
HCP00421,Painrelief,2024-01,2,158
HCP00421,Cardiofix,2024-02,3,102
HCP00421,Diabetreat,2024-02,3,90
HCP00421,Neuroheal,2024-02,3,246
HCP00421,Immunoboost,2024-02,2,142
HCP00421,Painrelief,2024-02,1,87
HCP00421,Cardiofix,2024-03,3,222
HCP00421,Diabetreat,2024-03,2,130
HCP00421,Neuroheal,2024-03,3,225
HCP00421,Immunoboost,2024-03,1,39
HCP00421,Painrelief,2024-03,3,138
HCP00421,Cardiofix,2024-04,2,130
HCP00421,Diabetreat,2024-04,2,104
HCP00421,Neuroheal,2024-04,4,196
HCP00421,Immunoboost,2024-04,1,39
HCP00421,Painrelief,2024-04,3,201
HCP00421,Cardiofix,2024-05,2,68
HCP00421,Diabetreat,2024-05,1,55
HCP00421,Neuroheal,2024-05,2,100
HCP00421,Immunoboost,2024-05,1,76
HCP00421,Painrelief,2024-05,3,120
HCP00421,Cardiofix,2024-06,3,162
HCP00421,Diabetreat,2024-06,4,180
HCP00421,Neuroheal,2024-06,3,114
HCP00421,Painrelief,2024-06,4,168
HCP00421,Cardiofix,2024-07,3,237
HCP00421,Diabetreat,2024-07,3,120
HCP00421,Neuroheal,2024-07,4,148
HCP00421,Immunoboost,2024-07,2,132
HCP00421,Painrelief,2024-07,4,212
HCP00421,Cardiofix,2024-08,2,122
HCP00421,Diabetreat,2024-08,3,105
HCP00421,Neuroheal,2024-08,4,232
HCP00421,Immunoboost,2024-08,1,56
HCP00421,Painrelief,2024-08,3,99
HCP00421,Cardiofix,2024-09,3,249
HCP00421,Diabetreat,2024-09,3,171
HCP00421,Neuroheal,2024-09,3,225
HCP00421,Immunoboost,2024-09,1,53
HCP00421,Painrelief,2024-09,2,176
HCP00421,Cardiofix,2024-10,2,146
HCP00421,Diabetreat,2024-10,2,66
HCP00421,Neuroheal,2024-10,2,76
HCP00421,Immunoboost,2024-10,1,37
HCP00421,Painrelief,2024-10,1,66
HCP00421,Cardiofix,2024-11,4,212
HCP00421,Diabetreat,2024-11,4,124
HCP00421,Neuroheal,2024-11,2,94
HCP00421,Immunoboost,2024-11,2,136
HCP00421,Painrelief,2024-11,3,222
HCP00421,Cardiofix,2024-12,3,147
HCP00421,Diabetreat,2024-12,3,123
HCP00421,Neuroheal,2024-12,2,88
HCP00421,Immunoboost,2024-12,2,82
HCP00421,Painrelief,2024-12,4,352
HCP00422,Cardiofix,2023-01,2,142
HCP00422,Diabetreat,2023-01,1,61
HCP00422,Painrelief,2023-01,2,90
HCP00422,Cardiofix,2023-02,2,82
HCP00422,Diabetreat,2023-02,1,83
HCP00422,Painrelief,2023-02,2,88
HCP00422,Cardiofix,2023-03,1,83
HCP00422,Diabetreat,2023-03,1,61
HCP00422,Painrelief,2023-03,1,65
HCP00422,Cardiofix,2023-04,2,98
HCP00422,Diabetreat,2023-04,2,98
HCP00422,Painrelief,2023-04,3,225
HCP00422,Cardiofix,2023-05,1,78
HCP00422,Diabetreat,2023-05,2,98
HCP00422,Painrelief,2023-05,2,124
HCP00422,Cardiofix,2023-06,1,62
HCP00422,Diabetreat,2023-06,3,174
HCP00422,Painrelief,2023-06,1,82
HCP00422,Cardiofix,2023-07,1,49
HCP00422,Diabetreat,2023-07,2,102
HCP00422,Painrelief,2023-07,1,47
HCP00422,Cardiofix,2023-08,2,68
HCP00422,Diabetreat,2023-08,2,164
HCP00422,Painrelief,2023-08,3,174
HCP00422,Cardiofix,2023-09,3,258
HCP00422,Diabetreat,2023-09,2,70
HCP00422,Painrelief,2023-09,3,249
HCP00422,Cardiofix,2023-10,2,96
HCP00422,Diabetreat,2023-10,2,64
HCP00422,Painrelief,2023-10,4,360
HCP00422,Cardiofix,2023-11,3,252
HCP00422,Diabetreat,2023-11,3,195
HCP00422,Painrelief,2023-11,2,156
HCP00422,Cardiofix,2023-12,3,228
HCP00422,Diabetreat,2023-12,3,210
HCP00422,Painrelief,2023-12,1,86
HCP00422,Cardiofix,2024-01,4,132
HCP00422,Diabetreat,2024-01,2,140
HCP00422,Painrelief,2024-01,3,213
HCP00422,Cardiofix,2024-02,3,144
HCP00422,Diabetreat,2024-02,3,261
HCP00422,Painrelief,2024-02,4,136
HCP00422,Cardiofix,2024-03,3,120
HCP00422,Diabetreat,2024-03,3,237
HCP00422,Painrelief,2024-03,2,120
HCP00422,Cardiofix,2024-04,3,168
HCP00422,Diabetreat,2024-04,2,172
HCP00422,Painrelief,2024-04,3,168
HCP00422,Cardiofix,2024-05,3,126
HCP00422,Diabetreat,2024-05,1,85
HCP00422,Painrelief,2024-05,2,158
HCP00422,Cardiofix,2024-06,2,160
HCP00422,Diabetreat,2024-06,2,150
HCP00422,Painrelief,2024-06,2,128
HCP00422,Cardiofix,2024-07,1,79
HCP00422,Diabetreat,2024-07,2,78
HCP00422,Painrelief,2024-07,2,154
HCP00422,Cardiofix,2024-08,4,308
HCP00422,Diabetreat,2024-08,3,93
HCP00422,Painrelief,2024-08,3,258
HCP00422,Cardiofix,2024-09,2,110
HCP00422,Diabetreat,2024-09,2,174
HCP00422,Painrelief,2024-09,2,168
HCP00422,Cardiofix,2024-10,4,156
HCP00422,Diabetreat,2024-10,1,55
HCP00422,Painrelief,2024-10,3,159
HCP00422,Cardiofix,2024-11,2,82
HCP00422,Diabetreat,2024-11,2,178
HCP00422,Painrelief,2024-11,3,255
HCP00422,Cardiofix,2024-12,2,166
HCP00422,Diabetreat,2024-12,4,172
HCP00422,Painrelief,2024-12,4,328
HCP00423,Diabetreat,2023-01,1,45
HCP00423,Immunoboost,2023-01,4,356
HCP00423,Painrelief,2023-01,2,102
HCP00423,Diabetreat,2023-02,4,348
HCP00423,Neuroheal,2023-02,1,51
HCP00423,Immunoboost,2023-02,7,539
HCP00423,Painrelief,2023-02,5,205
HCP00423,Diabetreat,2023-03,2,120
HCP00423,Neuroheal,2023-03,1,69
HCP00423,Immunoboost,2023-03,3,267
HCP00423,Painrelief,2023-03,5,450
HCP00423,Diabetreat,2023-04,1,35
HCP00423,Neuroheal,2023-04,1,46
HCP00423,Immunoboost,2023-04,3,135
HCP00423,Painrelief,2023-04,2,90
HCP00423,Diabetreat,2023-05,1,82
HCP00423,Immunoboost,2023-05,3,207
HCP00423,Painrelief,2023-05,2,150
HCP00423,Diabetreat,2023-06,1,88
HCP00423,Neuroheal,2023-06,1,58
HCP00423,Immunoboost,2023-06,2,92
HCP00423,Painrelief,2023-06,2,158
HCP00423,Diabetreat,2023-07,3,249
HCP00423,Neuroheal,2023-07,2,100
HCP00423,Immunoboost,2023-07,4,176
HCP00423,Painrelief,2023-07,5,220
HCP00423,Diabetreat,2023-08,2,166
HCP00423,Neuroheal,2023-08,1,90
HCP00423,Immunoboost,2023-08,5,340
HCP00423,Painrelief,2023-08,4,128
HCP00423,Diabetreat,2023-09,4,228
HCP00423,Neuroheal,2023-09,1,64
HCP00423,Immunoboost,2023-09,3,150
HCP00423,Painrelief,2023-09,4,152
HCP00423,Diabetreat,2023-10,3,252
HCP00423,Neuroheal,2023-10,2,154
HCP00423,Immunoboost,2023-10,4,336
HCP00423,Painrelief,2023-10,3,255
HCP00423,Diabetreat,2023-11,3,138
HCP00423,Neuroheal,2023-11,1,75
HCP00423,Immunoboost,2023-11,7,455
HCP00423,Painrelief,2023-11,5,150
HCP00423,Diabetreat,2023-12,4,216
HCP00423,Neuroheal,2023-12,1,48
HCP00423,Immunoboost,2023-12,7,574
HCP00423,Painrelief,2023-12,4,212
HCP00423,Diabetreat,2024-01,2,152
HCP00423,Neuroheal,2024-01,2,96
HCP00423,Immunoboost,2024-01,8,560
HCP00423,Painrelief,2024-01,5,245
HCP00423,Diabetreat,2024-02,3,189
HCP00423,Neuroheal,2024-02,2,168
HCP00423,Immunoboost,2024-02,6,474
HCP00423,Painrelief,2024-02,4,128
HCP00423,Diabetreat,2024-03,3,246
HCP00423,Neuroheal,2024-03,1,41
HCP00423,Immunoboost,2024-03,4,340
HCP00423,Painrelief,2024-03,5,440
HCP00423,Diabetreat,2024-04,4,316
HCP00423,Neuroheal,2024-04,2,156
HCP00423,Immunoboost,2024-04,4,312
HCP00423,Painrelief,2024-04,5,325
HCP00423,Diabetreat,2024-05,3,237
HCP00423,Neuroheal,2024-05,1,90
HCP00423,Immunoboost,2024-05,5,180
HCP00423,Painrelief,2024-05,4,196
HCP00423,Diabetreat,2024-06,1,79
HCP00423,Neuroheal,2024-06,1,82
HCP00423,Immunoboost,2024-06,3,198
HCP00423,Painrelief,2024-06,4,284
HCP00423,Diabetreat,2024-07,3,189
HCP00423,Neuroheal,2024-07,1,74
HCP00423,Immunoboost,2024-07,6,288
HCP00423,Painrelief,2024-07,4,208
HCP00423,Diabetreat,2024-08,3,171
HCP00423,Neuroheal,2024-08,1,66
HCP00423,Immunoboost,2024-08,5,160
HCP00423,Painrelief,2024-08,5,325
HCP00423,Diabetreat,2024-09,4,256
HCP00423,Neuroheal,2024-09,1,75
HCP00423,Immunoboost,2024-09,3,147
HCP00423,Painrelief,2024-09,4,336
HCP00423,Diabetreat,2024-10,3,102
HCP00423,Neuroheal,2024-10,2,148
HCP00423,Immunoboost,2024-10,2,108
HCP00423,Painrelief,2024-10,4,260
HCP00423,Diabetreat,2024-11,2,92
HCP00423,Neuroheal,2024-11,1,84
HCP00423,Immunoboost,2024-11,4,204
HCP00423,Painrelief,2024-11,3,195
HCP00423,Diabetreat,2024-12,2,118
HCP00423,Immunoboost,2024-12,5,200
HCP00423,Painrelief,2024-12,2,80
HCP00424,Cardiofix,2023-01,2,158
HCP00424,Painrelief,2023-01,1,50
HCP00424,Cardiofix,2023-02,4,244
HCP00424,Neuroheal,2023-02,2,140
HCP00424,Painrelief,2023-02,1,75
HCP00424,Cardiofix,2023-03,3,225
HCP00424,Neuroheal,2023-03,1,78
HCP00424,Painrelief,2023-03,1,61
HCP00424,Cardiofix,2023-04,4,200
HCP00424,Neuroheal,2023-04,2,68
HCP00424,Painrelief,2023-04,4,196
HCP00424,Cardiofix,2023-05,2,68
HCP00424,Neuroheal,2023-05,2,108
HCP00424,Painrelief,2023-05,3,261
HCP00424,Cardiofix,2023-06,3,192
HCP00424,Neuroheal,2023-06,1,50
HCP00424,Painrelief,2023-06,2,156
HCP00424,Cardiofix,2023-07,2,78
HCP00424,Neuroheal,2023-07,1,68
HCP00424,Painrelief,2023-07,2,114
HCP00424,Cardiofix,2023-08,1,81
HCP00424,Neuroheal,2023-08,1,31
HCP00424,Painrelief,2023-08,1,76
HCP00424,Cardiofix,2023-09,3,159
HCP00424,Neuroheal,2023-09,1,51
HCP00424,Painrelief,2023-09,2,66
HCP00424,Cardiofix,2023-10,4,128
HCP00424,Neuroheal,2023-10,1,79
HCP00424,Painrelief,2023-10,3,237
HCP00424,Cardiofix,2023-11,3,261
HCP00424,Neuroheal,2023-11,1,83
HCP00424,Painrelief,2023-11,3,138
HCP00424,Cardiofix,2023-12,3,189
HCP00424,Neuroheal,2023-12,1,53
HCP00424,Painrelief,2023-12,2,176
HCP00424,Cardiofix,2024-01,2,102
HCP00424,Neuroheal,2024-01,1,87
HCP00424,Painrelief,2024-01,3,219
HCP00424,Cardiofix,2024-02,3,219
HCP00424,Neuroheal,2024-02,1,40
HCP00424,Painrelief,2024-02,3,174
HCP00424,Cardiofix,2024-03,4,216
HCP00424,Neuroheal,2024-03,1,67
HCP00424,Painrelief,2024-03,4,316
HCP00424,Cardiofix,2024-04,3,255
HCP00424,Neuroheal,2024-04,2,80
HCP00424,Painrelief,2024-04,3,234
HCP00424,Cardiofix,2024-05,2,174
HCP00424,Neuroheal,2024-05,1,59
HCP00424,Painrelief,2024-05,1,44
HCP00424,Cardiofix,2024-06,3,207
HCP00424,Neuroheal,2024-06,2,90
HCP00424,Painrelief,2024-06,3,267
HCP00424,Cardiofix,2024-07,3,255
HCP00424,Neuroheal,2024-07,1,90
HCP00424,Painrelief,2024-07,3,189
HCP00424,Cardiofix,2024-08,3,153
HCP00424,Neuroheal,2024-08,2,152
HCP00424,Painrelief,2024-08,2,96
HCP00424,Cardiofix,2024-09,2,90
HCP00424,Neuroheal,2024-09,1,61
HCP00424,Painrelief,2024-09,3,129
HCP00424,Cardiofix,2024-10,2,116
HCP00424,Neuroheal,2024-10,1,75
HCP00424,Painrelief,2024-10,1,32
HCP00424,Cardiofix,2024-11,3,90
HCP00424,Neuroheal,2024-11,1,90
HCP00424,Painrelief,2024-11,4,196
HCP00424,Cardiofix,2024-12,3,144
HCP00424,Neuroheal,2024-12,1,37
HCP00424,Painrelief,2024-12,2,124
HCP00425,Cardiofix,2023-01,2,172
HCP00425,Diabetreat,2023-01,2,68
HCP00425,Neuroheal,2023-01,1,54
HCP00425,Immunoboost,2023-01,4,296
HCP00425,Cardiofix,2023-02,3,267
HCP00425,Diabetreat,2023-02,5,380
HCP00425,Neuroheal,2023-02,1,77
HCP00425,Immunoboost,2023-02,8,672
HCP00425,Cardiofix,2023-03,2,144
HCP00425,Diabetreat,2023-03,4,224
HCP00425,Neuroheal,2023-03,1,48
HCP00425,Immunoboost,2023-03,3,132
HCP00425,Cardiofix,2023-04,3,156
HCP00425,Diabetreat,2023-04,2,170
HCP00425,Neuroheal,2023-04,1,88
HCP00425,Immunoboost,2023-04,6,402
HCP00425,Cardiofix,2023-05,3,231
HCP00425,Diabetreat,2023-05,6,522
HCP00425,Neuroheal,2023-05,1,45
HCP00425,Immunoboost,2023-05,5,300
HCP00425,Cardiofix,2023-06,3,147
HCP00425,Diabetreat,2023-06,4,352
HCP00425,Neuroheal,2023-06,2,76
HCP00425,Immunoboost,2023-06,5,235
HCP00425,Cardiofix,2023-07,2,84
HCP00425,Diabetreat,2023-07,3,135
HCP00425,Neuroheal,2023-07,1,68
HCP00425,Immunoboost,2023-07,3,267
HCP00425,Cardiofix,2023-08,3,192
HCP00425,Diabetreat,2023-08,2,86
HCP00425,Neuroheal,2023-08,2,86
HCP00425,Immunoboost,2023-08,6,462
HCP00425,Cardiofix,2023-09,2,152
HCP00425,Diabetreat,2023-09,3,189
HCP00425,Neuroheal,2023-09,1,63
HCP00425,Immunoboost,2023-09,4,252
HCP00425,Cardiofix,2023-10,3,162
HCP00425,Diabetreat,2023-10,5,210
HCP00425,Neuroheal,2023-10,1,66
HCP00425,Immunoboost,2023-10,6,318
HCP00425,Cardiofix,2023-11,2,146
HCP00425,Diabetreat,2023-11,6,192
HCP00425,Neuroheal,2023-11,2,178
HCP00425,Immunoboost,2023-11,8,688
HCP00425,Cardiofix,2023-12,4,276
HCP00425,Diabetreat,2023-12,3,225
HCP00425,Neuroheal,2023-12,1,39
HCP00425,Immunoboost,2023-12,6,258
HCP00425,Cardiofix,2024-01,3,162
HCP00425,Diabetreat,2024-01,6,474
HCP00425,Neuroheal,2024-01,1,53
HCP00425,Immunoboost,2024-01,9,747
HCP00425,Cardiofix,2024-02,3,159
HCP00425,Diabetreat,2024-02,3,171
HCP00425,Neuroheal,2024-02,1,74
HCP00425,Immunoboost,2024-02,5,350
HCP00425,Cardiofix,2024-03,2,102
HCP00425,Diabetreat,2024-03,3,99
HCP00425,Neuroheal,2024-03,1,63
HCP00425,Immunoboost,2024-03,3,264
HCP00425,Cardiofix,2024-04,2,132
HCP00425,Diabetreat,2024-04,2,130
HCP00425,Neuroheal,2024-04,1,46
HCP00425,Immunoboost,2024-04,3,120
HCP00425,Cardiofix,2024-05,3,177
HCP00425,Diabetreat,2024-05,2,146
HCP00425,Neuroheal,2024-05,2,180
HCP00425,Immunoboost,2024-05,5,345
HCP00425,Cardiofix,2024-06,2,104
HCP00425,Diabetreat,2024-06,5,300
HCP00425,Neuroheal,2024-06,2,138
HCP00425,Immunoboost,2024-06,4,188
HCP00425,Cardiofix,2024-07,2,112
HCP00425,Diabetreat,2024-07,4,332
HCP00425,Neuroheal,2024-07,2,114
HCP00425,Immunoboost,2024-07,5,405
HCP00425,Cardiofix,2024-08,2,134
HCP00425,Diabetreat,2024-08,4,180
HCP00425,Neuroheal,2024-08,1,68
HCP00425,Immunoboost,2024-08,4,292
HCP00425,Cardiofix,2024-09,3,222
HCP00425,Diabetreat,2024-09,5,200
HCP00425,Neuroheal,2024-09,2,92
HCP00425,Immunoboost,2024-09,6,378
HCP00425,Cardiofix,2024-10,3,219
HCP00425,Diabetreat,2024-10,6,252
HCP00425,Neuroheal,2024-10,1,44
HCP00425,Immunoboost,2024-10,5,385
HCP00425,Cardiofix,2024-11,3,210
HCP00425,Diabetreat,2024-11,5,420
HCP00425,Neuroheal,2024-11,2,118
HCP00425,Immunoboost,2024-11,10,780
HCP00425,Cardiofix,2024-12,2,166
HCP00425,Diabetreat,2024-12,5,330
HCP00425,Neuroheal,2024-12,1,64
HCP00425,Immunoboost,2024-12,7,567
HCP00426,Cardiofix,2023-01,1,56
HCP00426,Diabetreat,2023-01,2,172
HCP00426,Painrelief,2023-01,2,112
HCP00426,Cardiofix,2023-02,3,192
HCP00426,Diabetreat,2023-02,6,510
HCP00426,Painrelief,2023-02,6,504
HCP00426,Cardiofix,2023-03,4,328
HCP00426,Diabetreat,2023-03,5,285
HCP00426,Painrelief,2023-03,5,360
HCP00426,Cardiofix,2023-04,4,284
HCP00426,Diabetreat,2023-04,6,528
HCP00426,Painrelief,2023-04,6,498
HCP00426,Cardiofix,2023-05,3,114
HCP00426,Diabetreat,2023-05,4,124
HCP00426,Painrelief,2023-05,5,280
HCP00426,Cardiofix,2023-06,3,171
HCP00426,Diabetreat,2023-06,6,486
HCP00426,Painrelief,2023-06,3,171
HCP00426,Cardiofix,2023-07,3,132
HCP00426,Diabetreat,2023-07,6,258
HCP00426,Painrelief,2023-07,5,275
HCP00426,Cardiofix,2023-08,2,122
HCP00426,Diabetreat,2023-08,5,390
HCP00426,Painrelief,2023-08,5,170
HCP00426,Cardiofix,2023-09,3,174
HCP00426,Diabetreat,2023-09,4,144
HCP00426,Painrelief,2023-09,5,385
HCP00426,Cardiofix,2023-10,4,356
HCP00426,Diabetreat,2023-10,5,365
HCP00426,Painrelief,2023-10,5,345
HCP00426,Cardiofix,2023-11,2,166
HCP00426,Diabetreat,2023-11,5,430
HCP00426,Painrelief,2023-11,3,201
HCP00426,Cardiofix,2023-12,3,99
HCP00426,Diabetreat,2023-12,6,330
HCP00426,Painrelief,2023-12,5,440
HCP00426,Cardiofix,2024-01,2,98
HCP00426,Diabetreat,2024-01,4,264
HCP00426,Painrelief,2024-01,4,120
HCP00426,Cardiofix,2024-02,2,172
HCP00426,Diabetreat,2024-02,3,105
HCP00426,Painrelief,2024-02,2,66
HCP00426,Cardiofix,2024-03,1,55
HCP00426,Diabetreat,2024-03,2,116
HCP00426,Painrelief,2024-03,3,195
HCP00426,Cardiofix,2024-04,2,122
HCP00426,Diabetreat,2024-04,2,98
HCP00426,Painrelief,2024-04,2,120
HCP00426,Cardiofix,2024-05,1,58
HCP00426,Diabetreat,2024-05,2,72
HCP00426,Painrelief,2024-05,2,156
HCP00426,Cardiofix,2024-06,4,136
HCP00426,Diabetreat,2024-06,5,375
HCP00426,Painrelief,2024-06,4,284
HCP00426,Cardiofix,2024-07,3,198
HCP00426,Diabetreat,2024-07,4,148
HCP00426,Painrelief,2024-07,5,300
HCP00426,Cardiofix,2024-08,3,186
HCP00426,Diabetreat,2024-08,6,456
HCP00426,Painrelief,2024-08,6,192
HCP00426,Cardiofix,2024-09,2,140
HCP00426,Diabetreat,2024-09,6,408
HCP00426,Painrelief,2024-09,4,232
HCP00426,Cardiofix,2024-10,3,264
HCP00426,Diabetreat,2024-10,4,188
HCP00426,Painrelief,2024-10,4,360
HCP00426,Cardiofix,2024-11,2,88
HCP00426,Diabetreat,2024-11,3,183
HCP00426,Painrelief,2024-11,2,110
HCP00426,Cardiofix,2024-12,2,102
HCP00426,Diabetreat,2024-12,3,252
HCP00426,Painrelief,2024-12,2,120
HCP00427,Diabetreat,2023-01,2,78
HCP00427,Neuroheal,2023-01,2,68
HCP00427,Immunoboost,2023-01,1,76
HCP00427,Painrelief,2023-01,2,62
HCP00427,Diabetreat,2023-02,3,174
HCP00427,Neuroheal,2023-02,4,140
HCP00427,Immunoboost,2023-02,2,104
HCP00427,Painrelief,2023-02,4,308
HCP00427,Diabetreat,2023-03,2,136
HCP00427,Neuroheal,2023-03,3,207
HCP00427,Immunoboost,2023-03,1,30
HCP00427,Painrelief,2023-03,3,201
HCP00427,Diabetreat,2023-04,4,288
HCP00427,Neuroheal,2023-04,4,232
HCP00427,Immunoboost,2023-04,1,74
HCP00427,Painrelief,2023-04,3,99
HCP00427,Diabetreat,2023-05,4,212
HCP00427,Neuroheal,2023-05,3,255
HCP00427,Immunoboost,2023-05,1,62
HCP00427,Painrelief,2023-05,4,212
HCP00427,Diabetreat,2023-06,2,76
HCP00427,Neuroheal,2023-06,2,98
HCP00427,Immunoboost,2023-06,1,90
HCP00427,Painrelief,2023-06,3,198
HCP00427,Diabetreat,2023-07,3,138
HCP00427,Neuroheal,2023-07,3,213
HCP00427,Painrelief,2023-07,3,159
HCP00427,Diabetreat,2023-08,2,106
HCP00427,Neuroheal,2023-08,4,296
HCP00427,Immunoboost,2023-08,1,36
HCP00427,Painrelief,2023-08,3,189
HCP00427,Diabetreat,2023-09,3,180
HCP00427,Neuroheal,2023-09,3,159
HCP00427,Immunoboost,2023-09,1,53
HCP00427,Painrelief,2023-09,2,132
HCP00427,Diabetreat,2023-10,3,144
HCP00427,Neuroheal,2023-10,2,96
